"feature_set","factor","pval","padj","sign","view"
"GOBP_PHAGOCYTOSIS","Factor6",7.97394420919877e-07,9.16215056221728e-05,"positive","Redox"
"GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Factor6",8.63613163533762e-07,9.16215056221728e-05,"positive","Redox"
"GOBP_RESPONSE_TO_BACTERIUM","Factor6",1.02221880788368e-06,9.9410779066688e-05,"positive","Redox"
"GOCC_ORGANELLE_INNER_MEMBRANE","Factor6",3.74476845311797e-06,0.000336164983445283,"positive","Redox"
"GOMF_CYTOSKELETAL_MOTOR_ACTIVITY","Factor6",3.58536432969114e-07,0.000418412017274956,"negative","Redox"
"GOBP_CELL_RECOGNITION","Factor6",4.03922041380718e-05,0.00294610638932061,"positive","Redox"
"GOBP_POSITIVE_REGULATION_OF_BINDING","Factor6",3.94949827827019e-05,0.00294610638932061,"positive","Redox"
"GOCC_MITOCHONDRIAL_ENVELOPE","Factor6",3.55881977275274e-05,0.00294610638932061,"positive","Redox"
"GOBP_CELLULAR_RESPIRATION","Factor6",4.74033837235814e-05,0.00325410287090703,"positive","Redox"
"GOMF_MOLECULAR_TRANSDUCER_ACTIVITY","Factor6",5.77109879096112e-05,0.00374159571613979,"positive","Redox"
"GOBP_AEROBIC_RESPIRATION","Factor6",6.22143457978712e-05,0.0038212706076903,"positive","Redox"
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor6",7.69377556503657e-05,0.00448931804219884,"positive","Redox"
"GOBP_REGULATION_OF_ENDOCYTOSIS","Factor6",9.44542899272705e-05,0.00501037074296021,"positive","Redox"
"GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Factor6",9.03510452231108e-05,0.00501037074296021,"positive","Redox"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","Factor6",0.000136426381067617,0.00663373277941287,"positive","Redox"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor6",0.0001625475410208,0.00758771921485094,"positive","Redox"
"GOBP_AXON_GUIDANCE","Factor6",2.36590657335553e-05,0.00920337657035302,"negative","Redox"
"GOMF_PROTEIN_FOLDING_CHAPERONE_BINDING","Factor6",1.60735589528693e-05,0.00920337657035302,"negative","Redox"
"GOBP_PEPTIDYL_TYROSINE_MODIFICATION","Factor6",0.00026051368711246,0.0109166312987101,"positive","Redox"
"GOBP_GLAND_DEVELOPMENT","Factor6",0.000258878845816018,0.0109166312987101,"positive","Redox"
"GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX","Factor6",0.00027292059339718,0.0109827011205003,"positive","Redox"
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY","Factor6",0.000291840243396248,0.0113525854681141,"positive","Redox"
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY","Factor6",0.000301658399745258,0.0113559791129908,"positive","Redox"
"GOBP_DEFENSE_RESPONSE","Factor6",0.000353067783230458,0.0121185324420572,"positive","Redox"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor6",0.000351543550303546,0.0121185324420572,"positive","Redox"
"GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY","Factor6",0.000340370941504529,0.0121185324420572,"positive","Redox"
"GOBP_REGULATION_OF_HORMONE_SECRETION","Factor6",0.000377686469425231,0.0125931459948356,"positive","Redox"
"GOBP_MONOATOMIC_ION_HOMEOSTASIS","Factor6",0.000403061731306696,0.0130659177898587,"positive","Redox"
"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS","Factor6",0.000432248239042364,0.0132745709200642,"positive","Redox"
"GOBP_REGULATION_OF_PEPTIDE_TRANSPORT","Factor6",0.000423936551379337,0.0132745709200642,"positive","Redox"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor6",0.000497750482422772,0.0148942259740352,"positive","Redox"
"GOBP_CHEMICAL_HOMEOSTASIS","Factor6",0.000567065264416522,0.016544129089352,"positive","Redox"
"GOCC_OXIDOREDUCTASE_COMPLEX","Factor6",0.000588043133433604,0.0167377155296833,"positive","Redox"
"GOBP_WOUND_HEALING","Factor6",0.000617808601778574,0.0171662532922761,"positive","Redox"
"GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor6",0.000770632371477214,0.0204392722162252,"positive","Redox"
"GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX","Factor6",0.000796638032199469,0.0206594796350396,"positive","Redox"
"GOBP_SECRETION","Factor6",0.000824092614925707,0.0209068713395283,"positive","Redox"
"GOBP_IMPORT_INTO_CELL","Factor6",0.000872468824056463,0.0216632152696573,"positive","Redox"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE","Factor6",0.000957632982637236,0.0227878207363413,"positive","Redox"
"GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Factor6",0.00095764970390963,0.0227878207363413,"positive","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY","Factor6",0.000976341933862095,0.0227878207363413,"positive","Redox"
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","Factor6",0.00110190185325754,0.0247292204375298,"positive","Redox"
"GOBP_HOMEOSTATIC_PROCESS","Factor6",0.00109100140540047,0.0247292204375298,"positive","Redox"
"GOBP_HEMOSTASIS","Factor6",0.00124637737045625,0.0274438187041971,"positive","Redox"
"GOCC_MITOCHONDRION","Factor6",0.0013648595583542,0.0289598382654428,"positive","Redox"
"GOBP_CYTOPLASMIC_TRANSLATION","Factor6",0.000120738763421685,0.0352255342282767,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","Factor6",0.00175513939678983,0.0359341697553285,"positive","Redox"
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE","Factor6",0.00190646910407721,0.0383594731803122,"positive","Redox"
"GOCC_ENVELOPE","Factor6",0.00197582217776087,0.0390810929058802,"positive","Redox"
"GOMF_TRANSPORTER_ACTIVITY","Factor6",0.00206802171671315,0.0402230223900707,"positive","Redox"
"GOBP_REGULATION_OF_BINDING","Factor6",0.00217787635483703,0.0416652738704067,"positive","Redox"
"GOBP_AXON_DEVELOPMENT","Factor6",0.000192738340722442,0.0420966742482644,"negative","Redox"
"GOCC_RIBONUCLEOPROTEIN_COMPLEX","Factor6",0.000216435343178737,0.0420966742482644,"negative","Redox"
"GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","Factor6",0.00230212114872085,0.0433318609767296,"positive","Redox"
"GOBP_RIBOSOME_BIOGENESIS","Factor6",0.000280459891298754,0.046756670449378,"negative","Redox"
"GOBP_CELLULAR_COMPONENT_MORPHOGENESIS","Factor6",0.000383883373514558,0.047409943960966,"negative","Redox"
"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY","Factor6",0.000414842745942548,0.047409943960966,"negative","Redox"
"GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION","Factor6",0.000487505850498366,0.047409943960966,"negative","Redox"
"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS","Factor6",0.000465261753065781,0.047409943960966,"negative","Redox"
"GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY","Factor6",0.00261187345253013,0.0483818463349629,"positive","Redox"
"GOCC_ENVELOPE","Factor7",8.37520034603714e-10,9.77385880382534e-07,"negative","Redox"
"GOCC_MITOCHONDRION","Factor7",4.74752619179886e-09,2.77018153291463e-06,"negative","Redox"
"GOCC_MITOCHONDRIAL_ENVELOPE","Factor7",2.36608058660529e-08,9.20405348189457e-06,"negative","Redox"
"GOCC_BLOOD_MICROPARTICLE","Factor7",2.07745372703192e-07,0.000242438849944625,"positive","Redox"
"GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX","Factor7",1.23826705610437e-06,0.000289011530894761,"negative","Redox"
"GOCC_ORGANELLE_INNER_MEMBRANE","Factor7",1.1315721049437e-06,0.000289011530894761,"negative","Redox"
"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","Factor7",7.0537857562967e-06,0.00128206403131961,"negative","Redox"
"GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT","Factor7",7.69018699163436e-06,0.00128206403131961,"negative","Redox"
"GOBP_MUSCLE_CONTRACTION","Factor7",2.62553650074607e-06,0.00153200054818533,"positive","Redox"
"GOBP_GLYCOLYTIC_PROCESS","Factor7",5.31813505673934e-06,0.00177304842102056,"positive","Redox"
"GOBP_MUSCLE_SYSTEM_PROCESS","Factor7",6.07728679013045e-06,0.00177304842102056,"positive","Redox"
"GOBP_INTRACELLULAR_TRANSPORT","Factor7",4.52753688544448e-05,0.00660454443164214,"negative","Redox"
"GOBP_MITOCHONDRION_ORGANIZATION","Factor7",6.36243112853392e-05,0.00824995236333232,"negative","Redox"
"GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS","Factor7",4.81635670934039e-05,0.0112413765596005,"positive","Redox"
"GOBP_MEMBRANE_ORGANIZATION","Factor7",9.6826518222148e-05,0.0112996546765247,"negative","Redox"
"GOCC_MEMBRANE_PROTEIN_COMPLEX","Factor7",0.000123935499562195,0.0131484298171892,"negative","Redox"
"GOCC_ORGANELLE_SUBCOMPARTMENT","Factor7",0.00014389676440453,0.0139939603383405,"negative","Redox"
"GOCC_MITOCHONDRIAL_MATRIX","Factor7",0.000213482456546225,0.0191641559068803,"negative","Redox"
"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","Factor7",0.000267492597120952,0.020905328129769,"negative","Redox"
"GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK","Factor7",0.000268706017092147,0.020905328129769,"negative","Redox"
"GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION","Factor7",0.000374500744296021,0.027315148037091,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS","Factor7",0.000170649236766254,0.028449665615174,"positive","Redox"
"GOBP_STRIATED_MUSCLE_CONTRACTION","Factor7",0.0001613580430664,0.028449665615174,"positive","Redox"
"GOMF_PURINE_NUCLEOTIDE_BINDING","Factor7",0.000444801808066896,0.0305343358831805,"negative","Redox"
"GOCC_ENDOPLASMIC_RETICULUM_LUMEN","Factor7",0.000400345576396144,0.04672032876543,"positive","Redox"
"GOMF_CARBOHYDRATE_BINDING","Factor7",0.000398660828207949,0.04672032876543,"positive","Redox"
"GOMF_PEPTIDASE_REGULATOR_ACTIVITY","Factor7",0.000391609414691593,0.04672032876543,"positive","Redox"
"GOBP_DENDRITE_DEVELOPMENT","Factor8",7.47184732254951e-06,0.00625998385669842,"positive","Redox"
"GOBP_RRNA_METABOLIC_PROCESS","Factor8",1.07283356584377e-05,0.00625998385669842,"positive","Redox"
"GOBP_POSTSYNAPSE_ORGANIZATION","Factor8",2.71253436980981e-05,0.0105517586985602,"positive","Redox"
"GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT","Factor8",4.63159468993392e-05,0.0135126775078822,"positive","Redox"
"GOBP_NCRNA_PROCESSING","Factor8",7.92135036042282e-05,0.0154070264510224,"positive","Redox"
"GOCC_NUCLEOLUS","Factor8",6.87914015927207e-05,0.0154070264510224,"positive","Redox"
"GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","Factor8",0.000106355034312928,0.0177309035775981,"positive","Redox"
"GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","Factor8",0.000266658852031785,0.0345767644801215,"positive","Redox"
"GOBP_DENDRITE_MORPHOGENESIS","Factor8",0.000331117180840331,0.0386413750040666,"positive","Redox"
"GOBP_CELL_PROJECTION_ORGANIZATION","Factor8",0.000412542433076666,0.0401197516167058,"positive","Redox"
"GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY","Factor8",0.000388475694122704,0.0401197516167058,"positive","Redox"
"GOBP_RNA_PROCESSING","Factor8",0.000457506841322813,0.0410700372172094,"positive","Redox"
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE","Factor9",1.45714877758444e-11,1.70049262344104e-08,"negative","Redox"
"GOBP_HUMORAL_IMMUNE_RESPONSE","Factor9",6.72934454430652e-08,3.92657254160286e-05,"negative","Redox"
"GOCC_BLOOD_MICROPARTICLE","Factor9",6.44702652845196e-07,0.000250789331956781,"negative","Redox"
"GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY","Factor9",8.23447392347391e-07,0.000960963106869405,"positive","Redox"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","Factor9",4.11453503336449e-06,0.00120041559598409,"negative","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS","Factor9",8.20124204578465e-06,0.00191416989348614,"negative","Redox"
"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS","Factor9",3.95383947538343e-06,0.00230706533388623,"positive","Redox"
"GOBP_CELLULAR_RESPIRATION","Factor9",6.81574142168578e-06,0.00265132341303577,"positive","Redox"
"GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY","Factor9",2.07266774603943e-05,0.00403133876604669,"negative","Redox"
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY","Factor9",2.84984552554643e-05,0.00475109961187526,"negative","Redox"
"GOCC_ENDOPLASMIC_RETICULUM_LUMEN","Factor9",4.26042809823572e-05,0.00621489948830135,"negative","Redox"
"GOBP_RESPONSE_TO_BACTERIUM","Factor9",5.16558335259352e-05,0.00669803974719627,"negative","Redox"
"GOBP_AEROBIC_RESPIRATION","Factor9",4.07658672424739e-05,0.00792896117866116,"positive","Redox"
"GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT","Factor9",3.40527249611752e-05,0.00792896117866116,"positive","Redox"
"GOCC_ENDOCYTIC_VESICLE","Factor9",8.93494521481078e-05,0.0104270810656842,"negative","Redox"
"GOMF_GLYCOSAMINOGLYCAN_BINDING","Factor9",0.000139414869940685,0.0135580961017316,"negative","Redox"
"GOCC_RESPIRASOME","Factor9",0.000131020661458688,0.0218430159888983,"positive","Redox"
"GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION","Factor9",0.000248716825764868,0.022327118128277,"negative","Redox"
"GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.000161007202295569,0.0234869256348662,"positive","Redox"
"GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY","Factor9",0.000286411332822879,0.0238744303860214,"negative","Redox"
"GOBP_TISSUE_HOMEOSTASIS","Factor9",0.000324276532754954,0.0245757383303139,"negative","Redox"
"GOMF_PEPTIDASE_REGULATOR_ACTIVITY","Factor9",0.000336942427836352,0.0245757383303139,"negative","Redox"
"GOBP_CELL_MOTILITY","Factor9",0.000379795317438349,0.0260718314970913,"negative","Redox"
"GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING","Factor9",0.00043541486733127,0.0282293972319773,"negative","Redox"
"GOBP_SODIUM_ION_TRANSPORT","Factor9",0.000249496878211268,0.029116285687255,"positive","Redox"
"GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor9",0.000240021058717687,0.029116285687255,"positive","Redox"
"GOBP_MYOTUBE_DIFFERENTIATION","Factor9",0.000324540090387362,0.034430753225641,"positive","Redox"
"GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION","Factor9",0.000359514155932034,0.0349627516643903,"positive","Redox"
"GOBP_CARDIOCYTE_DIFFERENTIATION","Factor9",0.00039308710026981,0.0352871266165284,"positive","Redox"
"GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM","Factor9",0.00058841994574507,0.0361413724570788,"negative","Redox"
"GOBP_REGULATION_OF_MEMBRANE_POTENTIAL","Factor9",0.000475381862031236,0.0396264737850323,"positive","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS","Factor9",0.000789320803464818,0.0460568688821721,"negative","Redox"
"GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT","Factor9",0.00105453041393411,0.0478179778631014,"positive","Redox"
"GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT","Factor9",0.000705104297751884,0.0478179778631014,"positive","Redox"
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","Factor9",0.000636850314539837,0.0478179778631014,"positive","Redox"
"GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS","Factor9",0.000984333585743424,0.0478179778631014,"positive","Redox"
"GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY","Factor9",0.000785564885647288,0.0478179778631014,"positive","Redox"
"GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION","Factor9",0.000788388923582215,0.0478179778631014,"positive","Redox"
"GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN","Factor9",0.000958243988668604,0.0478179778631014,"positive","Redox"
"GOBP_RIBOSOME_BIOGENESIS","Factor9",0.00106535340569035,0.0478179778631014,"positive","Redox"
"GOBP_STRIATED_MUSCLE_TISSUE_DEVELOPMENT","Factor9",0.000958287306423254,0.0478179778631014,"positive","Redox"
"GOCC_MITOCHONDRIAL_MATRIX","Factor9",0.000930977112826191,0.0478179778631014,"positive","Redox"
"GOCC_OXIDOREDUCTASE_COMPLEX","Factor9",0.00101615438192206,0.0478179778631014,"positive","Redox"
"GOCC_TRANSPORTER_COMPLEX","Factor9",0.00104943397287667,0.0478179778631014,"positive","Redox"
