"feature_set","factor","pval","padj","sign","view"
"GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS","Factor7",4.60414732699778e-17,1.28089739738272e-15,"positive","Proteomics"
"GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY","Factor7",6.17275805242893e-17,1.67436062172135e-15,"positive","Proteomics"
"GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY","Factor7",2.24351411271164e-17,4.05702135382022e-15,"negative","Proteomics"
"GOBP_TRANSMEMBRANE_TRANSPORT","Factor7",2.77819030144196e-16,7.35204018796226e-15,"positive","Proteomics"
"GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE","Factor7",8.41228028964358e-17,1.30390344489476e-14,"negative","Proteomics"
"GOCC_NADH_DEHYDROGENASE_COMPLEX","Factor7",5.10141228498794e-16,1.31786484028855e-14,"positive","Proteomics"
"GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY","Factor7",8.36120861312252e-16,2.10974682447394e-14,"positive","Proteomics"
"GOBP_MONOATOMIC_ION_TRANSPORT","Factor7",2.1399504394101e-15,5.27692324263626e-14,"positive","Proteomics"
"GOBP_HEMOSTASIS","Factor7",1.7294889308588e-15,2.10767136440743e-13,"negative","Proteomics"
"GOMF_PEPTIDASE_REGULATOR_ACTIVITY","Factor7",1.74829882761907e-15,2.10767136440743e-13,"negative","Proteomics"
"GOCC_RESPIRATORY_CHAIN_COMPLEX_IV","Factor7",9.24747249422406e-15,2.2296683680518e-13,"positive","Proteomics"
"GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor7",4.66929297295589e-14,1.10134410340373e-12,"positive","Proteomics"
"GOCC_VESICLE_LUMEN","Factor7",1.84267531505914e-14,1.81754792439925e-12,"negative","Proteomics"
"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS","Factor7",1.1063086920532e-13,2.55392538484621e-12,"positive","Proteomics"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","Factor7",3.03227230414349e-14,2.74167954166307e-12,"negative","Proteomics"
"GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION","Factor7",5.8160113952912e-14,4.85413258760842e-12,"negative","Proteomics"
"GOBP_DEFENSE_RESPONSE","Factor7",1.31151151046631e-13,9.48659992570631e-12,"negative","Proteomics"
"GOMF_ENZYME_REGULATOR_ACTIVITY","Factor7",1.2436250313001e-13,9.48659992570631e-12,"negative","Proteomics"
"GOCC_CATALYTIC_COMPLEX","Factor7",5.11523194816687e-13,1.15625555495022e-11,"positive","Proteomics"
"GOBP_INFLAMMATORY_RESPONSE","Factor7",1.77745820962871e-13,1.20533884840447e-11,"negative","Proteomics"
"GOBP_REGULATION_OF_COAGULATION","Factor7",1.91739192736762e-13,1.22374720070227e-11,"negative","Proteomics"
"GOCC_PROTEIN_LIPID_COMPLEX","Factor7",2.03653442740071e-13,1.22757769651654e-11,"negative","Proteomics"
"GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS","Factor7",5.95525267384314e-13,1.31866309206527e-11,"positive","Proteomics"
"GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE","Factor7",2.83350034539885e-13,1.61807782881987e-11,"negative","Proteomics"
"GOBP_REGULATION_OF_WOUND_HEALING","Factor7",4.02629032072339e-13,2.18426249899244e-11,"negative","Proteomics"
"GOBP_COMPLEMENT_ACTIVATION","Factor7",4.80916152327875e-13,2.48473345369402e-11,"negative","Proteomics"
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor7",1.05950576651354e-12,5.22528980303266e-11,"negative","Proteomics"
"GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY","Factor7",1.29494127649197e-12,6.1087447173643e-11,"negative","Proteomics"
"GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS","Factor7",1.37792338112002e-12,6.22936195214677e-11,"negative","Proteomics"
"GOBP_CHOLESTEROL_EFFLUX","Factor7",4.66574452232147e-12,2.02493312268752e-10,"negative","Proteomics"
"GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS","Factor7",9.4026010275227e-12,2.04036442297243e-10,"positive","Proteomics"
"GOMF_PHOSPHOLIPID_BINDING","Factor7",5.00112760160186e-12,2.08700901836078e-10,"negative","Proteomics"
"GOBP_IMMUNE_EFFECTOR_PROCESS","Factor7",5.86015053928921e-12,2.354912346344e-10,"negative","Proteomics"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H","Factor7",1.59658983123798e-11,3.3966666017514e-10,"positive","Proteomics"
"GOBP_WOUND_HEALING","Factor7",1.27404545615618e-11,4.93692614260519e-10,"negative","Proteomics"
"GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS","Factor7",2.56188527859766e-11,5.3454721678432e-10,"positive","Proteomics"
"GOMF_LIPID_BINDING","Factor7",1.86941642167053e-11,6.99419592245698e-10,"negative","Proteomics"
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN","Factor7",3.55238114844724e-11,1.28477784868842e-09,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","Factor7",5.56123844402516e-11,1.94643345540881e-09,"negative","Proteomics"
"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE","Factor7",1.45786318307508e-10,2.98449349742728e-09,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor7",9.62253488353015e-11,3.0870721226993e-09,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_COAGULATION","Factor7",9.62253488353015e-11,3.0870721226993e-09,"negative","Proteomics"
"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN","Factor7",1.68062409842121e-10,3.37680953108707e-09,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY","Factor7",1.37861704851265e-10,4.15499860454506e-09,"negative","Proteomics"
"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS","Factor7",2.72909595749629e-10,5.38376202524269e-09,"positive","Proteomics"
"GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor7",3.42969915906793e-10,1.0057361047537e-08,"negative","Proteomics"
"GOBP_FIBRINOLYSIS","Factor7",4.69933821494366e-10,1.34178472716154e-08,"negative","Proteomics"
"GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor7",7.28152935482349e-10,1.41079631249705e-08,"positive","Proteomics"
"GOBP_PHAGOCYTOSIS","Factor7",7.45145621094944e-10,2.07303333048209e-08,"negative","Proteomics"
"GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM","Factor7",9.49229255348445e-10,2.57478435513266e-08,"negative","Proteomics"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR","Factor7",1.44394657243646e-09,2.74856496683081e-08,"positive","Proteomics"
"GOMF_OXIDOREDUCTASE_ACTIVITY","Factor7",1.50847140604502e-09,2.8218818544118e-08,"positive","Proteomics"
"GOMF_SALT_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor7",1.54270390949054e-09,2.83700634202921e-08,"positive","Proteomics"
"GOBP_DEFENSE_RESPONSE_TO_BACTERIUM","Factor7",1.22224959599501e-09,3.23448978452337e-08,"negative","Proteomics"
"GOBP_B_CELL_MEDIATED_IMMUNITY","Factor7",1.28902616845875e-09,3.25254277390172e-08,"negative","Proteomics"
"GOBP_RESPONSE_TO_WOUNDING","Factor7",1.26411014325586e-09,3.25254277390172e-08,"negative","Proteomics"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH","Factor7",2.22910626286406e-09,4.03096715867918e-08,"positive","Proteomics"
"GOBP_REGULATION_OF_STEROL_TRANSPORT","Factor7",2.35376326175484e-09,5.67518475334222e-08,"negative","Proteomics"
"GOBP_STEROL_HOMEOSTASIS","Factor7",2.87131648493547e-09,6.77256170903257e-08,"negative","Proteomics"
"GOCC_PLATELET_ALPHA_GRANULE_LUMEN","Factor7",3.13727883866579e-09,7.24244157436678e-08,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS","Factor7",6.05903125969735e-09,1.36959352432742e-07,"negative","Proteomics"
"GOBP_REGULATION_OF_ENDOCYTOSIS","Factor7",6.79744617885862e-09,1.50514879674726e-07,"negative","Proteomics"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor7",8.17694417254397e-09,1.77439688544204e-07,"negative","Proteomics"
"GOBP_STEROL_TRANSPORT","Factor7",1.49720414406496e-08,3.1239740313663e-07,"negative","Proteomics"
"GOBP_REGULATION_OF_LIPID_LOCALIZATION","Factor7",1.58889378467501e-08,3.25273538938186e-07,"negative","Proteomics"
"GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX","Factor7",1.92058506093512e-08,3.41612260838461e-07,"positive","Proteomics"
"GOBP_CELL_KILLING","Factor7",1.88461045661251e-08,3.7178224462265e-07,"negative","Proteomics"
"GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY","Factor7",1.88205484839299e-08,3.7178224462265e-07,"negative","Proteomics"
"GOCC_PLATELET_ALPHA_GRANULE","Factor7",2.04103208374094e-08,3.95449966224808e-07,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_COAGULATION","Factor7",2.7249230227654e-08,5.18691487666746e-07,"negative","Proteomics"
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE","Factor7",3.16189204325551e-08,5.91491873609004e-07,"negative","Proteomics"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE","Factor7",3.6059723453047e-08,6.63132202484e-07,"negative","Proteomics"
"GOMF_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor7",4.16509095735708e-08,7.28890917537488e-07,"positive","Proteomics"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE","Factor7",5.3351158595399e-08,9.64766784600132e-07,"negative","Proteomics"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS","Factor7",5.43967311871237e-08,9.67548415377529e-07,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING","Factor7",6.19112451087085e-08,1.06624922131665e-06,"negative","Proteomics"
"GOCC_ENDOPLASMIC_RETICULUM_LUMEN","Factor7",6.12779328692961e-08,1.06624922131665e-06,"negative","Proteomics"
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY","Factor7",6.405040398612e-08,1.08585450507719e-06,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor7",7.26478227927322e-08,1.21265981123253e-06,"negative","Proteomics"
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","Factor7",7.48270865231524e-08,1.23011195269122e-06,"negative","Proteomics"
"GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT","Factor7",7.82265855851755e-08,1.24817419646934e-06,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE","Factor7",7.78356409821834e-08,1.24817419646934e-06,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor7",8.12668625966946e-08,1.27789196981759e-06,"negative","Proteomics"
"GOBP_REGULATION_OF_IMMUNE_RESPONSE","Factor7",9.64349592762526e-08,1.49474186878192e-06,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY","Factor7",1.07670580057253e-07,1.64538844171999e-06,"negative","Proteomics"
"GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM","Factor7",1.11120054225321e-07,1.67451748381213e-06,"negative","Proteomics"
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE","Factor7",1.21186492158388e-07,1.80119649303905e-06,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY","Factor7",1.22852419192512e-07,1.80128209221454e-06,"negative","Proteomics"
"GOBP_RESPONSE_TO_BACTERIUM","Factor7",1.36488620272989e-07,1.97453537328257e-06,"negative","Proteomics"
"GOBP_REGULATION_OF_FIBRINOLYSIS","Factor7",1.60935851205129e-07,2.29757103365217e-06,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor7",1.64875070675073e-07,2.32323963223966e-06,"negative","Proteomics"
"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS","Factor7",2.03165502990534e-07,2.82608424031705e-06,"negative","Proteomics"
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS","Factor7",2.06158616567243e-07,2.8314189743729e-06,"negative","Proteomics"
"GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX","Factor7",1.97171044677666e-07,3.34266536680105e-06,"positive","Proteomics"
"GOBP_REGULATION_OF_RESPONSE_TO_STRESS","Factor7",2.91591038213834e-07,3.90587995632111e-06,"negative","Proteomics"
"GOMF_SERINE_HYDROLASE_ACTIVITY","Factor7",2.91382155609865e-07,3.90587995632111e-06,"negative","Proteomics"
"GOBP_STEROID_METABOLIC_PROCESS","Factor7",2.96295802440667e-07,3.92049933717224e-06,"negative","Proteomics"
"GOBP_INNATE_IMMUNE_RESPONSE","Factor7",3.30437953015195e-07,4.3195804701384e-06,"negative","Proteomics"
"GOBP_PHOSPHOLIPID_TRANSPORT","Factor7",3.93924629011754e-07,5.08819312473516e-06,"negative","Proteomics"
"GOBP_STEROL_METABOLIC_PROCESS","Factor7",4.29347811834874e-07,5.48049853930398e-06,"negative","Proteomics"
"GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS","Factor7",3.5474023158989e-07,5.92143309653893e-06,"positive","Proteomics"
"GOBP_LIPOPROTEIN_METABOLIC_PROCESS","Factor7",5.35720933495905e-07,6.68111738900066e-06,"negative","Proteomics"
"GOBP_TRIGLYCERIDE_METABOLIC_PROCESS","Factor7",5.52674430883275e-07,6.81422451714039e-06,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS","Factor7",6.01615037301708e-07,7.33429567946465e-06,"negative","Proteomics"
"GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY","Factor7",4.73739033676603e-07,7.78798259907748e-06,"positive","Proteomics"
"GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor7",4.81276251224305e-07,7.79380197878166e-06,"positive","Proteomics"
"GOBP_REGULATION_OF_LIPASE_ACTIVITY","Factor7",7.02626684991538e-07,8.47055503573132e-06,"negative","Proteomics"
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY","Factor7",7.12505261017135e-07,8.4952550352043e-06,"negative","Proteomics"
"GOBP_LIPID_LOCALIZATION","Factor7",7.21857087629703e-07,8.51320587041551e-06,"negative","Proteomics"
"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","Factor7",5.70214652694908e-07,9.09827791432316e-06,"positive","Proteomics"
"GOBP_REGULATION_OF_LIPID_TRANSPORT","Factor7",1.04831066362914e-06,1.22302910756732e-05,"negative","Proteomics"
"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","Factor7",1.15295800760746e-06,1.81298469312187e-05,"positive","Proteomics"
"GOBP_IMPORT_INTO_CELL","Factor7",1.9839810029981e-06,2.24231186276348e-05,"negative","Proteomics"
"GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS","Factor7",2.57561312925809e-06,3.99220035035003e-05,"positive","Proteomics"
"GOMF_ANTIPORTER_ACTIVITY","Factor7",3.25839019275024e-06,4.97937092835776e-05,"positive","Proteomics"
"GOBP_REGULATION_OF_PHAGOCYTOSIS","Factor7",4.94020308713968e-06,5.41426297933995e-05,"negative","Proteomics"
"GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS","Factor7",5.53719506147749e-06,6.00785664170307e-05,"negative","Proteomics"
"GOCC_SECRETORY_VESICLE","Factor7",5.69449811316994e-06,6.09225005082103e-05,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS","Factor7",5.7272765454723e-06,6.09225005082103e-05,"negative","Proteomics"
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS","Factor7",5.80985654906004e-06,6.12009160750499e-05,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION","Factor7",6.11675102655268e-06,6.38141813827852e-05,"negative","Proteomics"
"GOMF_SIGNALING_RECEPTOR_BINDING","Factor7",7.628958165153e-06,7.8832567706581e-05,"negative","Proteomics"
"GOBP_REGULATION_OF_HYDROLASE_ACTIVITY","Factor7",7.76279506028581e-06,7.9458798494435e-05,"negative","Proteomics"
"GOBP_REGULATION_OF_CELL_ACTIVATION","Factor7",7.92360232590879e-06,8.03468086318789e-05,"negative","Proteomics"
"RUBENSTEIN_SKELETAL_MUSCLE_PERICYTES","Factor7",6.17436137083818e-06,8.9322427831459e-05,"positive","Proteomics"
"GOCC_ATPASE_COMPLEX","Factor7",7.18135561901058e-06,0.000102523300613506,"positive","Proteomics"
"GOCC_COLLAGEN_TRIMER","Factor7",7.30433064612927e-06,0.000102924659104549,"positive","Proteomics"
"GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT","Factor7",1.03892496936976e-05,0.000104373480719091,"negative","Proteomics"
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","Factor7",1.53939049557497e-05,0.000150471953846743,"negative","Proteomics"
"GOBP_REGULATION_OF_CELL_SHAPE","Factor7",1.99939755726396e-05,0.000193691638359947,"negative","Proteomics"
"GOBP_ACUTE_PHASE_RESPONSE","Factor7",2.03955431292718e-05,0.000194425315226722,"negative","Proteomics"
"GOBP_LEUKOCYTE_CELL_CELL_ADHESION","Factor7",2.05403634247346e-05,0.000194425315226722,"negative","Proteomics"
"GOMF_ORGANIC_ACID_BINDING","Factor7",2.06072914756434e-05,0.000194425315226722,"negative","Proteomics"
"GOMF_LIPID_TRANSPORTER_ACTIVITY","Factor7",2.93592824769533e-05,0.000273126287891706,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","Factor7",3.19897600875573e-05,0.000294143133008471,"negative","Proteomics"
"GOMF_ENDOPEPTIDASE_ACTIVITY","Factor7",3.35970023256159e-05,0.000306325609439439,"negative","Proteomics"
"GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY","Factor7",2.41465964808077e-05,0.00033588534848303,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor7",4.32291562652471e-05,0.00038445602088355,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION","Factor7",4.55018070308446e-05,0.000401377728686719,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","Factor7",6.91138497022131e-05,0.00059514703910239,"negative","Proteomics"
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","Factor7",4.76663796752166e-05,0.00065465850566595,"positive","Proteomics"
"GOBP_REGULATION_OF_TUBE_SIZE","Factor7",8.14708898673424e-05,0.00069603083075643,"negative","Proteomics"
"GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS","Factor7",8.2647777894525e-05,0.000700569054809059,"negative","Proteomics"
"GOBP_PROTEOLYSIS","Factor7",8.93573253410595e-05,0.000751571302287206,"negative","Proteomics"
"GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS","Factor7",5.74353400373095e-05,0.000769349925191121,"positive","Proteomics"
"GOBP_ZYMOGEN_ACTIVATION","Factor7",0.000104450774310918,0.000871762231748813,"negative","Proteomics"
"GOMF_GLYCOSAMINOGLYCAN_BINDING","Factor7",0.000109358586415162,0.000898894441367049,"negative","Proteomics"
"GOBP_REGULATION_OF_CELL_CELL_ADHESION","Factor7",0.000115114676086186,0.00093909341017678,"negative","Proteomics"
"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","Factor7",0.000116992347587416,0.000947288784569752,"negative","Proteomics"
"GOCC_BASEMENT_MEMBRANE","Factor7",8.13833952073118e-05,0.00105120218809444,"positive","Proteomics"
"GOBP_LIPID_STORAGE","Factor7",0.000135505844463357,0.00106811550316799,"negative","Proteomics"
"GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT","Factor7",0.000135852478743947,0.00106811550316799,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS","Factor7",0.000138415668607001,0.00108043885207623,"negative","Proteomics"
"RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS","Factor7",8.75083187260687e-05,0.00111701795079747,"positive","Proteomics"
"GOMF_CALCIUM_ION_BINDING","Factor7",0.000172903804322054,0.00133050090559878,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION","Factor7",0.00018630541058537,0.0013940784171388,"negative","Proteomics"
"GOBP_MITOCHONDRIAL_TRANSPORT","Factor7",0.000112710581043386,0.00140564345324223,"positive","Proteomics"
"GOBP_GLYCEROLIPID_METABOLIC_PROCESS","Factor7",0.000200088561564733,0.00147684414488256,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY","Factor7",0.000207041827826967,0.00150765357847154,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor7",0.000211005455721409,0.00151640503632968,"negative","Proteomics"
"GOMF_HEPARIN_BINDING","Factor7",0.0002151490317105,0.00153576775924929,"negative","Proteomics"
"GOBP_REGULATION_OF_PROTEOLYSIS","Factor7",0.000217066253534345,0.00153932604630565,"negative","Proteomics"
"RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS","Factor7",0.000127734659824814,0.0015572146731452,"positive","Proteomics"
"GOBP_CELL_ACTIVATION","Factor7",0.00023755578396619,0.00165223093335459,"negative","Proteomics"
"GOBP_ERK1_AND_ERK2_CASCADE","Factor7",0.000248544135178568,0.0017092795720871,"negative","Proteomics"
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","Factor7",0.000252122198602402,0.00172045651247551,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS","Factor7",0.000255932843964888,0.00172476481802424,"negative","Proteomics"
"GOBP_ALCOHOL_METABOLIC_PROCESS","Factor7",0.000355105794212353,0.00236374102282456,"negative","Proteomics"
"GOCC_MITOCHONDRIAL_MATRIX","Factor7",0.000203908069854009,0.0024312116021055,"positive","Proteomics"
"GOBP_REGULATION_OF_CELL_ADHESION","Factor7",0.000373406606282777,0.00247040346229764,"negative","Proteomics"
"GOBP_GLYCEROLIPID_CATABOLIC_PROCESS","Factor7",0.000423386691694558,0.00276731662944937,"negative","Proteomics"
"GOBP_REGULATION_OF_CELL_MORPHOGENESIS","Factor7",0.000421607905841371,0.00276731662944937,"negative","Proteomics"
"GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT","Factor7",0.000239347298720527,0.00279238515173948,"positive","Proteomics"
"GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY","Factor7",0.000446094956823496,0.00289828160570954,"negative","Proteomics"
"GOBP_RESPONSE_TO_TOXIC_SUBSTANCE","Factor7",0.000487252996368478,0.00314684226821308,"negative","Proteomics"
"GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY","Factor7",0.000493890637565484,0.00317083634176657,"negative","Proteomics"
"GOBP_PLASMINOGEN_ACTIVATION","Factor7",0.000515425036804453,0.00328962449960489,"negative","Proteomics"
"GOBP_LIPID_HOMEOSTASIS","Factor7",0.00053320407012586,0.00335457874019312,"negative","Proteomics"
"GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY","Factor7",0.000547874399686654,0.00339682127805726,"negative","Proteomics"
"GOMF_STEROID_BINDING","Factor7",0.000545150318951789,0.00339682127805726,"negative","Proteomics"
"GOBP_CELL_CHEMOTAXIS","Factor7",0.00060363256799378,0.00370023353826696,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION","Factor7",0.000632949033869936,0.00381527612082711,"negative","Proteomics"
"GOBP_TAXIS","Factor7",0.000694850038833082,0.00414237523150491,"negative","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_TRANSPORT","Factor7",0.000700369462917105,0.00415246375554677,"negative","Proteomics"
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS","Factor7",0.000721434516963663,0.00425411114622595,"negative","Proteomics"
"GOBP_REGULATION_OF_CATALYTIC_ACTIVITY","Factor7",0.000791521216902811,0.00456808787414654,"negative","Proteomics"
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","Factor7",0.000821155564985498,0.00468923046320666,"negative","Proteomics"
"GOCC_EARLY_ENDOSOME","Factor7",0.000919876411689555,0.00522547595122077,"negative","Proteomics"
"GOBP_MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT","Factor7",0.000475132697581787,0.00526039772322693,"positive","Proteomics"
"GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON","Factor7",0.00103639298956678,0.00582635437139877,"negative","Proteomics"
"GOMF_HEAT_SHOCK_PROTEIN_BINDING","Factor7",0.00112043835247935,0.00626107983455442,"negative","Proteomics"
"GOBP_ENDODERM_DEVELOPMENT","Factor7",0.000597687409650817,0.0063577533281484,"positive","Proteomics"
"GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS","Factor7",0.00134745256873813,0.00745911243408608,"negative","Proteomics"
"GOMF_ENZYME_ACTIVATOR_ACTIVITY","Factor7",0.00136496488862875,0.00751770002112791,"negative","Proteomics"
"GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS","Factor7",0.00139616921373322,0.00759062805570205,"negative","Proteomics"
"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","Factor7",0.00139919411165015,0.00759062805570205,"negative","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION","Factor7",0.00147827246060654,0.00794022584038662,"negative","Proteomics"
"GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM","Factor7",0.00177896802947592,0.009508277398923,"negative","Proteomics"
"GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","Factor7",0.00092786586650567,0.00958794728722525,"positive","Proteomics"
"GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS","Factor7",0.00183227964284989,0.00974521280633396,"negative","Proteomics"
"GOBP_REGULATION_OF_DEFENSE_RESPONSE","Factor7",0.00185383592502786,0.00981176574953767,"negative","Proteomics"
