"feature_set","factor","pval","padj","sign","view"
"GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_AUTOPHAGY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CATABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CATALYTIC_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELL_DEVELOPMENT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELL_DIFFERENTIATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELL_GROWTH","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELLULAR_LOCALIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_DEFENSE_RESPONSE","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_ENDOCYTOSIS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_GROWTH","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_HORMONE_SECRETION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_HYDROLASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_IMMUNE_RESPONSE","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_KINASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_PROTEIN_SECRETION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_PROTEOLYSIS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_RESPONSE_TO_STRESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_SECRETION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REGULATION_OF_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_REPRODUCTION","Factor2",1,1,"positive","Redox"
"GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_BACTERIUM","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_CYTOKINE","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_GROWTH_FACTOR","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_HORMONE","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_LIPID","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_NITROGEN_COMPOUND","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_OXYGEN_LEVELS","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_RADIATION","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_SALT","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_STEROID_HORMONE","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_TOXIC_SUBSTANCE","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_VIRUS","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_WOUNDING","Factor2",1,1,"positive","Redox"
"GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS","Factor2",1,1,"positive","Redox"
"GOBP_SECRETION","Factor2",1,1,"positive","Redox"
"GOBP_SENSORY_ORGAN_DEVELOPMENT","Factor2",1,1,"positive","Redox"
"GOBP_SEQUESTERING_OF_CALCIUM_ION","Factor2",1,1,"positive","Redox"
"GOBP_SEXUAL_REPRODUCTION","Factor2",1,1,"positive","Redox"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS","Factor2",1,1,"positive","Redox"
"GOBP_SYNAPSE_ORGANIZATION","Factor2",1,1,"positive","Redox"
"GOBP_SYNAPTIC_SIGNALING","Factor2",1,1,"positive","Redox"
"GOBP_TISSUE_MIGRATION","Factor2",1,1,"positive","Redox"
"GOBP_VESICLE_MEDIATED_TRANSPORT","Factor2",1,1,"positive","Redox"
"GOBP_WOUND_HEALING","Factor2",1,1,"positive","Redox"
"GOCC_9PLUS2_MOTILE_CILIUM","Factor2",1,1,"positive","Redox"
"GOCC_AXON","Factor2",1,1,"positive","Redox"
"GOCC_AZUROPHIL_GRANULE","Factor2",1,1,"positive","Redox"
"GOCC_BLOOD_MICROPARTICLE","Factor2",1,1,"positive","Redox"
"GOCC_CATALYTIC_COMPLEX","Factor2",1,1,"positive","Redox"
"GOCC_CELL_BODY","Factor2",1,1,"positive","Redox"
"GOCC_CELL_CORTEX","Factor2",1,1,"positive","Redox"
"GOCC_CELL_SUBSTRATE_JUNCTION","Factor2",1,1,"positive","Redox"
"GOCC_CELL_SURFACE","Factor2",1,1,"positive","Redox"
"GOCC_CILIUM","Factor2",1,1,"positive","Redox"
"GOCC_DENDRITIC_TREE","Factor2",1,1,"positive","Redox"
"GOCC_ENDOCYTIC_VESICLE","Factor2",1,1,"positive","Redox"
"GOCC_ENDOPLASMIC_RETICULUM_LUMEN","Factor2",1,1,"positive","Redox"
"GOCC_ENDOSOME","Factor2",1,1,"positive","Redox"
"GOCC_ENDOSOME_MEMBRANE","Factor2",1,1,"positive","Redox"
"GOCC_FICOLIN_1_RICH_GRANULE","Factor2",1,1,"positive","Redox"
"GOCC_FICOLIN_1_RICH_GRANULE_LUMEN","Factor2",1,1,"positive","Redox"
"GOCC_GOLGI_APPARATUS","Factor2",1,1,"positive","Redox"
"GOCC_INTRACELLULAR_PROTEIN_CONTAINING_COMPLEX","Factor2",1,1,"positive","Redox"
"GOCC_MEMBRANE_MICRODOMAIN","Factor2",1,1,"positive","Redox"
"GOCC_MICROTUBULE_CYTOSKELETON","Factor2",1,1,"positive","Redox"
"GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX","Factor2",1,1,"positive","Redox"
"GOCC_MOTILE_CILIUM","Factor2",1,1,"positive","Redox"
"GOCC_NEURON_PROJECTION","Factor2",1,1,"positive","Redox"
"GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK","Factor2",1,1,"positive","Redox"
"GOCC_ORGANELLE_SUBCOMPARTMENT","Factor2",1,1,"positive","Redox"
"GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM","Factor2",1,1,"positive","Redox"
"GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX","Factor2",1,1,"positive","Redox"
"GOCC_POSTSYNAPSE","Factor2",1,1,"positive","Redox"
"GOCC_RIBONUCLEOPROTEIN_COMPLEX","Factor2",1,1,"positive","Redox"
"GOCC_RIBOSOMAL_SUBUNIT","Factor2",1,1,"positive","Redox"
"GOCC_RIBOSOME","Factor2",1,1,"positive","Redox"
"GOCC_SIDE_OF_MEMBRANE","Factor2",1,1,"positive","Redox"
"GOCC_SOMATODENDRITIC_COMPARTMENT","Factor2",1,1,"positive","Redox"
"GOCC_SYNAPSE","Factor2",1,1,"positive","Redox"
"GOCC_TRANSFERASE_COMPLEX","Factor2",1,1,"positive","Redox"
"GOCC_VESICLE_LUMEN","Factor2",1,1,"positive","Redox"
"GOCC_VESICLE_MEMBRANE","Factor2",1,1,"positive","Redox"
"GOMF_AMIDE_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_CADHERIN_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_CARBOHYDRATE_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_CELL_ADHESION_MOLECULE_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_ENDOPEPTIDASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_ENZYME_INHIBITOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_ENZYME_REGULATOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_GATED_CHANNEL_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_GUANYL_NUCLEOTIDE_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS","Factor2",1,1,"positive","Redox"
"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS","Factor2",1,1,"positive","Redox"
"GOMF_ISOMERASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_KINASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_LIPID_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_LYASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_MAGNESIUM_ION_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_MOLECULAR_ADAPTOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_PEPTIDASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_PEPTIDASE_REGULATOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_PROTEIN_KINASE_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_SIGNALING_RECEPTOR_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME","Factor2",1,1,"positive","Redox"
"GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS","Factor2",1,1,"positive","Redox"
"GOMF_TRANSITION_METAL_ION_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_TUBULIN_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING","Factor2",1,1,"positive","Redox"
"GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY","Factor2",1,1,"positive","Redox"
"GOMF_ZINC_ION_BINDING","Factor2",1,1,"positive","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS","Factor2",1,1,"positive","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS","Factor2",1,1,"positive","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS","Factor2",1,1,"positive","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS","Factor2",1,1,"positive","Redox"
"RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS","Factor2",1,1,"positive","Redox"
"GOBP_AMIDE_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CARDIOCYTE_DIFFERENTIATION","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_OXIDANT_DETOXIFICATION","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE","Factor2",1,1,"negative","Redox"
"GOBP_LOCOMOTION","Factor2",1,1,"negative","Redox"
"GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_MONOATOMIC_ION_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_REGULATION_OF_BLOOD_CIRCULATION","Factor2",1,1,"negative","Redox"
"GOBP_RESPONSE_TO_PEPTIDE","Factor2",1,1,"negative","Redox"
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE","Factor2",1,1,"negative","Redox"
"GOCC_SECRETORY_VESICLE","Factor2",1,1,"negative","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR","Factor2",1,1,"negative","Redox"
"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS","Factor2",1,1,"negative","Redox"
"GOBP_AEROBIC_RESPIRATION","Factor2",1,1,"negative","Redox"
"GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_AMIDE_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_AMIDE_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_AMINO_ACID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_AMINO_ACID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS","Factor2",1,1,"negative","Redox"
"GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES","Factor2",1,1,"negative","Redox"
"GOBP_ATP_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_BEHAVIOR","Factor2",1,1,"negative","Redox"
"GOBP_BLOOD_VESSEL_MORPHOGENESIS","Factor2",1,1,"negative","Redox"
"GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CARDIAC_CELL_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_CARDIAC_CHAMBER_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_CARDIAC_CONDUCTION","Factor2",1,1,"negative","Redox"
"GOBP_CARDIAC_MUSCLE_CONTRACTION","Factor2",1,1,"negative","Redox"
"GOBP_CELL_ACTIVATION","Factor2",1,1,"negative","Redox"
"GOBP_CELL_ADHESION","Factor2",1,1,"negative","Redox"
"GOBP_CELL_CELL_ADHESION","Factor2",1,1,"negative","Redox"
"GOBP_CELL_CELL_SIGNALING","Factor2",1,1,"negative","Redox"
"GOBP_CELL_CYCLE","Factor2",1,1,"negative","Redox"
"GOBP_CELL_CYCLE_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CELL_MOTILITY","Factor2",1,1,"negative","Redox"
"GOBP_CELL_PART_MORPHOGENESIS","Factor2",1,1,"negative","Redox"
"GOBP_CELL_PROJECTION_ASSEMBLY","Factor2",1,1,"negative","Redox"
"GOBP_CELL_PROJECTION_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_COMPONENT_DISASSEMBLY","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_LIPID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_RESPIRATION","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_LIPID","Factor2",1,1,"negative","Redox"
"GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND","Factor2",1,1,"negative","Redox"
"GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_CIRCULATORY_SYSTEM_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_DETECTION_OF_STIMULUS","Factor2",1,1,"negative","Redox"
"GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_DNA_DAMAGE_RESPONSE","Factor2",1,1,"negative","Redox"
"GOBP_ELECTRON_TRANSPORT_CHAIN","Factor2",1,1,"negative","Redox"
"GOBP_EMBRYO_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_ENDOTHELIAL_CELL_MIGRATION","Factor2",1,1,"negative","Redox"
"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS","Factor2",1,1,"negative","Redox"
"GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY","Factor2",1,1,"negative","Redox"
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION","Factor2",1,1,"negative","Redox"
"GOBP_EPITHELIAL_CELL_PROLIFERATION","Factor2",1,1,"negative","Redox"
"GOBP_EPITHELIUM_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION","Factor2",1,1,"negative","Redox"
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","Factor2",1,1,"negative","Redox"
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE","Factor2",1,1,"negative","Redox"
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE","Factor2",1,1,"negative","Redox"
"GOBP_EXPORT_FROM_CELL","Factor2",1,1,"negative","Redox"
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_FATTY_ACID_BETA_OXIDATION","Factor2",1,1,"negative","Redox"
"GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_FATTY_ACID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_FATTY_ACID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_GENERATION_OF_NEURONS","Factor2",1,1,"negative","Redox"
"GOBP_GLAND_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_HEAD_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_HEART_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_HEART_MORPHOGENESIS","Factor2",1,1,"negative","Redox"
"GOBP_HEART_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_HEMOPOIESIS","Factor2",1,1,"negative","Redox"
"GOBP_HEMOSTASIS","Factor2",1,1,"negative","Redox"
"GOBP_HORMONE_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_INFLAMMATORY_RESPONSE","Factor2",1,1,"negative","Redox"
"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_INTRACELLULAR_PROTEIN_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_INTRACELLULAR_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_LIPID_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_LIPID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_LIPID_LOCALIZATION","Factor2",1,1,"negative","Redox"
"GOBP_LIPID_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_LIPID_MODIFICATION","Factor2",1,1,"negative","Redox"
"GOBP_LIPID_OXIDATION","Factor2",1,1,"negative","Redox"
"GOBP_LOCALIZATION_WITHIN_MEMBRANE","Factor2",1,1,"negative","Redox"
"GOBP_MEMBRANE_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE","Factor2",1,1,"negative","Redox"
"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY","Factor2",1,1,"negative","Redox"
"GOBP_MITOCHONDRIAL_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_MITOCHONDRION_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_MITOTIC_CELL_CYCLE","Factor2",1,1,"negative","Redox"
"GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS","Factor2",1,1,"negative","Redox"
"GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_NEGATIVE_REGULATION_OF_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_NEUROGENESIS","Factor2",1,1,"negative","Redox"
"GOBP_NEURON_DEVELOPMENT","Factor2",1,1,"negative","Redox"
"GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ORGANIC_ACID_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_ORGANIC_ANION_TRANSPORT","Factor2",1,1,"negative","Redox"
"GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS","Factor2",1,1,"negative","Redox"
"GOBP_OXIDATIVE_PHOSPHORYLATION","Factor2",1,1,"negative","Redox"
