"feature_set","factor","pval","padj","sign","view"
"GOCC_BLOOD_MICROPARTICLE","Factor1",5.84449727603899e-18,3.50085386834735e-15,"positive","Proteomics"
"GOCC_VESICLE_LUMEN","Factor1",8.47835476501611e-10,2.53926725212232e-07,"positive","Proteomics"
"GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY","Factor1",1.32191263793334e-08,1.97956417530518e-06,"positive","Proteomics"
"GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY","Factor1",1.0500097783032e-08,1.97956417530518e-06,"positive","Proteomics"
"GOBP_ACUTE_PHASE_RESPONSE","Factor1",1.83050866573356e-08,2.19294938154881e-06,"positive","Proteomics"
"GOMF_ENZYME_INHIBITOR_ACTIVITY","Factor1",3.63408440522474e-08,3.6280275978827e-06,"positive","Proteomics"
"GOBP_ACUTE_INFLAMMATORY_RESPONSE","Factor1",7.64569341166929e-08,6.54252907655701e-06,"positive","Proteomics"
"GOBP_DEFENSE_RESPONSE","Factor1",1.07311208992234e-07,7.14215713181647e-06,"positive","Proteomics"
"GOBP_INFLAMMATORY_RESPONSE","Factor1",1.06185719121893e-07,7.14215713181647e-06,"positive","Proteomics"
"GOMF_PEPTIDASE_REGULATOR_ACTIVITY","Factor1",1.68615855311003e-07,1.01000897331291e-05,"positive","Proteomics"
"GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY","Factor1",2.59882948294224e-07,1.41518078207491e-05,"positive","Proteomics"
"GOBP_DEFENSE_RESPONSE_TO_BACTERIUM","Factor1",2.81729221134566e-06,0.000129812156507388,"positive","Proteomics"
"GOCC_PLATELET_ALPHA_GRANULE_LUMEN","Factor1",2.60614166810646e-06,0.000129812156507388,"positive","Proteomics"
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE","Factor1",1.395811750134e-05,0.000597208027378762,"positive","Proteomics"
"GOCC_PLATELET_ALPHA_GRANULE","Factor1",2.16088305834804e-05,0.000862912634633652,"positive","Proteomics"
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS","Factor1",2.94971639519764e-05,0.00105229435911386,"positive","Proteomics"
"GOBP_RESPONSE_TO_BACTERIUM","Factor1",3.16215333289642e-05,0.00105229435911386,"positive","Proteomics"
"GOBP_TISSUE_HOMEOSTASIS","Factor1",3.09985614719007e-05,0.00105229435911386,"positive","Proteomics"
"GOMF_ENZYME_REGULATOR_ACTIVITY","Factor1",4.71560096008457e-05,0.00148665525004772,"positive","Proteomics"
"GOMF_PROTEASE_BINDING","Factor1",5.00983357955823e-05,0.00150044515707769,"positive","Proteomics"
"GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM","Factor1",5.33912445960905e-05,0.00152292169109801,"positive","Proteomics"
"GOBP_HUMORAL_IMMUNE_RESPONSE","Factor1",7.62712709838017e-05,0.00207665869633169,"positive","Proteomics"
"GOCC_SECRETORY_VESICLE","Factor1",0.000115523142350752,0.00288326509450418,"positive","Proteomics"
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS","Factor1",0.000112088097820248,0.00288326509450418,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY","Factor1",0.000362748473210436,0.00869145341812205,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS","Factor1",0.000395183038272254,0.00910440922788769,"positive","Proteomics"
"GOBP_AMIDE_TRANSPORT","Factor1",0.000543333881338599,0.0119418707069932,"positive","Proteomics"
"GOCC_VACUOLAR_LUMEN","Factor1",0.0005582176624304,0.0119418707069932,"positive","Proteomics"
"GOBP_RESPONSE_TO_LIPID","Factor1",0.000634402902820529,0.0131037013375689,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY","Factor1",0.000754197958900099,0.0150588192460386,"positive","Proteomics"
"GOBP_HOMEOSTATIC_PROCESS","Factor1",0.000931635536060141,0.0176637430805272,"positive","Proteomics"
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS","Factor1",0.000943639029343689,0.0176637430805272,"positive","Proteomics"
"GOBP_LEUKOCYTE_CELL_CELL_ADHESION","Factor1",0.00127453204281244,0.0231346876862016,"positive","Proteomics"
"GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY","Factor1",0.00173300716134267,0.0305315085189487,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor1",0.00202137478324227,0.0345943855760605,"positive","Proteomics"
"GOBP_REPRODUCTION","Factor1",0.00243655152895426,0.0405415101623223,"positive","Proteomics"
"GOBP_REGULATION_OF_HYDROLASE_ACTIVITY","Factor1",0.00254278664257801,0.0411656540244385,"positive","Proteomics"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE","Factor1",0.00288814083065266,0.0455262199358143,"positive","Proteomics"
"GOBP_B_CELL_MEDIATED_IMMUNITY","Factor1",0.0033518631179019,0.048969902624957,"positive","Proteomics"
"GOBP_INNATE_IMMUNE_RESPONSE","Factor1",0.00333039945568115,0.048969902624957,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY","Factor1",0.00332784093454836,0.048969902624957,"positive","Proteomics"
"GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND","Factor1",0.00355185658656933,0.0494781882640705,"positive","Proteomics"
"GOCC_AZUROPHIL_GRANULE","Factor1",0.00353115530922449,0.0494781882640705,"positive","Proteomics"
"GOBP_IMMUNE_EFFECTOR_PROCESS","Factor1",0.00447634389260836,0.0609393179925548,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor1",0.00489792159535424,0.0651967785692708,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE","Factor1",0.00536540956945392,0.068380432597934,"positive","Proteomics"
"GOBP_REGULATION_OF_GROWTH","Factor1",0.00532915802855986,0.068380432597934,"positive","Proteomics"
"GOBP_LIPID_LOCALIZATION","Factor1",0.00616719438413682,0.0753908048183256,"positive","Proteomics"
"GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor1",0.00616420335114291,0.0753908048183256,"positive","Proteomics"
"GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE","Factor1",0.00743155919410859,0.0890300791454209,"positive","Proteomics"
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS","Factor1",0.0080674391333019,0.0911772837895818,"positive","Proteomics"
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY","Factor1",0.0080674391333019,0.0911772837895818,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_TRANSPORT","Factor1",0.00789990403653963,0.0911772837895818,"positive","Proteomics"
"GOBP_FIBRINOLYSIS","Factor1",0.00874128210605793,0.0952005087550673,"positive","Proteomics"
"GOBP_REGULATION_OF_RESPONSE_TO_STRESS","Factor1",0.00871431583436887,0.0952005087550673,"positive","Proteomics"
"GOBP_REGULATION_OF_CATALYTIC_ACTIVITY","Factor1",0.00890249389435976,0.0952248900485982,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS","Factor1",0.00928414343197262,0.097564945890379,"positive","Proteomics"
"GOBP_HEMOSTASIS","Factor1",0.00951586208742966,0.0982758860408684,"positive","Proteomics"
"GOBP_REGULATION_OF_PROTEOLYSIS","Factor1",0.0103308649049818,0.10488454369634,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION","Factor1",0.0105352464929727,0.105176877488177,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","Factor1",0.0111380987033138,0.109372477430901,"positive","Proteomics"
"GOBP_REGULATION_OF_LIPID_LOCALIZATION","Factor1",0.0116626681154982,0.112676422599732,"positive","Proteomics"
"GOBP_REGULATION_OF_BODY_FLUID_LEVELS","Factor1",0.0125033207031313,0.11888077938374,"positive","Proteomics"
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN","Factor1",0.0128799233232599,0.120548032353636,"positive","Proteomics"
"GOBP_CELL_CELL_ADHESION","Factor1",0.0137990119898332,0.122360347760165,"positive","Proteomics"
"GOBP_LIPID_METABOLIC_PROCESS","Factor1",0.0133246283995393,0.122360347760165,"positive","Proteomics"
"GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT","Factor1",0.0138906571747766,0.122360347760165,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_SIGNALING","Factor1",0.0135872004608751,0.122360347760165,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","Factor1",0.0141899403176921,0.123185134062284,"positive","Proteomics"
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY","Factor1",0.0153255231458273,0.131142690919293,"positive","Proteomics"
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","Factor1",0.0155514599440718,0.131201753612662,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS","Factor1",0.0157740765839243,0.13123155380237,"positive","Proteomics"
"GOBP_CELL_MATRIX_ADHESION","Factor1",0.0178813084214856,0.145654569124407,"positive","Proteomics"
"GOBP_GLIAL_CELL_DIFFERENTIATION","Factor1",0.0179940536147013,0.145654569124407,"positive","Proteomics"
"GOMF_SIGNALING_RECEPTOR_BINDING","Factor1",0.0194802754691831,0.153535329026851,"positive","Proteomics"
"GOBP_WOUND_HEALING","Factor1",0.0198850834503814,0.154690454373746,"positive","Proteomics"
"GOBP_RESPONSE_TO_METAL_ION","Factor1",0.0219364357183855,0.166328164497632,"positive","Proteomics"
"GOBP_GROWTH","Factor1",0.0233542600973838,0.172706195041147,"positive","Proteomics"
"GOBP_IMPORT_INTO_CELL","Factor1",0.0247793468876564,0.181010107142758,"positive","Proteomics"
"GOBP_COMPLEMENT_ACTIVATION","Factor1",0.0256338463973744,0.184996072193099,"positive","Proteomics"
"GOBP_PROTEOLYSIS","Factor1",0.0266644788877682,0.190143129211585,"positive","Proteomics"
"GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Factor1",0.0273237784298622,0.192552273876323,"positive","Proteomics"
"GOBP_CHEMICAL_HOMEOSTASIS","Factor1",0.0284495061303152,0.194280878112501,"positive","Proteomics"
"GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE","Factor1",0.028542098954758,0.194280878112501,"positive","Proteomics"
"GOCC_PLASMA_MEMBRANE_PROTEIN_COMPLEX","Factor1",0.0304511391625646,0.204946430992991,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS","Factor1",0.033312479474596,0.219833177553044,"positive","Proteomics"
"GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS","Factor1",0.0334266531017719,0.219833177553044,"positive","Proteomics"
"GOBP_REGULATION_OF_SECRETION","Factor1",0.0337640272702505,0.219833177553044,"positive","Proteomics"
"GOBP_REGULATION_OF_CELL_GROWTH","Factor1",0.0364494228554853,0.232268130749316,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE","Factor1",0.0384845573473891,0.239023006713757,"positive","Proteomics"
"GOBP_REGULATION_OF_ENDOCYTOSIS","Factor1",0.0391518706243217,0.239023006713757,"positive","Proteomics"
"GOCC_CELL_SURFACE","Factor1",0.0399036739088076,0.239023006713757,"positive","Proteomics"
"GOMF_CARBOHYDRATE_BINDING","Factor1",0.0383113847778901,0.239023006713757,"positive","Proteomics"
"GOMF_ORGANIC_ACID_BINDING","Factor1",0.0391813751443373,0.239023006713757,"positive","Proteomics"
"GOBP_GLIOGENESIS","Factor1",0.0407879661369702,0.241900908079655,"positive","Proteomics"
"GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE","Factor1",0.0424348572266355,0.246781354162667,"positive","Proteomics"
"GOCC_PROTEIN_LIPID_COMPLEX","Factor1",0.0424348572266355,0.246781354162667,"positive","Proteomics"
"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE","Factor1",0.0434971921161273,0.250527096899618,"positive","Proteomics"
"GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING","Factor1",0.0449120331905446,0.25142343814146,"positive","Proteomics"
"GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION","Factor1",0.0449120331905446,0.25142343814146,"positive","Proteomics"
"GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS","Factor1",0.0449120331905446,0.25142343814146,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION","Factor1",0.0489430785747998,0.259441628905355,"positive","Proteomics"
"GOBP_REGULATION_OF_IMMUNE_RESPONSE","Factor1",0.0487163249902943,0.259441628905355,"positive","Proteomics"
"GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT","Factor1",0.0481167843076384,0.259441628905355,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","Factor1",0.0534747983445903,0.262552493511554,"positive","Proteomics"
"GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT","Factor1",0.0522054899713706,0.262552493511554,"positive","Proteomics"
"GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION","Factor1",0.0533844739530551,0.262552493511554,"positive","Proteomics"
"GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION","Factor1",0.0512953713645114,0.262552493511554,"positive","Proteomics"
"GOBP_REGULATION_OF_COAGULATION","Factor1",0.0534049049395894,0.262552493511554,"positive","Proteomics"
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","Factor1",0.0505615081832487,0.262552493511554,"positive","Proteomics"
"GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS","Factor1",0.0518965483346682,0.262552493511554,"positive","Proteomics"
"GOBP_REGULATION_OF_LIPID_TRANSPORT","Factor1",0.0503551871743325,0.262552493511554,"positive","Proteomics"
"GOBP_REGULATION_OF_WOUND_HEALING","Factor1",0.0534049049395894,0.262552493511554,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION","Factor1",0.0539437347064032,0.262701602350695,"positive","Proteomics"
"GOBP_REGULATION_OF_HORMONE_LEVELS","Factor1",0.0548240312904533,0.263423658664515,"positive","Proteomics"
"GOBP_REGULATION_OF_TRANSPORT","Factor1",0.0549715481353328,0.263423658664515,"positive","Proteomics"
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor1",0.0555259218047624,0.263968469532164,"positive","Proteomics"
"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","Factor1",0.0564515497632102,0.264175611782523,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor1",0.0578054059614767,0.264316321915455,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_COAGULATION","Factor1",0.0578054059614767,0.264316321915455,"positive","Proteomics"
"GOCC_ENDOPLASMIC_RETICULUM_LUMEN","Factor1",0.0582646025181053,0.264397703851099,"positive","Proteomics"
"GOBP_CELLULAR_OXIDANT_DETOXIFICATION","Factor1",0.0592058639255823,0.26444230883873,"positive","Proteomics"
"GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE","Factor1",0.0592058639255823,0.26444230883873,"positive","Proteomics"
"GOBP_REGULATION_OF_DEFENSE_RESPONSE","Factor1",0.0595988509068924,0.26444230883873,"positive","Proteomics"
"GOBP_ZYMOGEN_ACTIVATION","Factor1",0.0611650486742208,0.269396059969546,"positive","Proteomics"
"GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS","Factor1",0.0623232307001,0.270518950647535,"positive","Proteomics"
"GOBP_RESPONSE_TO_WOUNDING","Factor1",0.0655295032741627,0.28037266043731,"positive","Proteomics"
"GOBP_CELL_GROWTH","Factor1",0.0694041398548394,0.280899187655735,"positive","Proteomics"
"GOBP_ENDOTHELIAL_CELL_MIGRATION","Factor1",0.0688914886435168,0.280899187655735,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS","Factor1",0.0683438492092042,0.280899187655735,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING","Factor1",0.0690477579009584,0.280899187655735,"positive","Proteomics"
"GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","Factor1",0.0674122171803915,0.280899187655735,"positive","Proteomics"
"GOBP_TISSUE_MIGRATION","Factor1",0.0688914886435168,0.280899187655735,"positive","Proteomics"
"GOBP_MAINTENANCE_OF_LOCATION","Factor1",0.0704655351253947,0.283280909665177,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_LOCOMOTION","Factor1",0.0723900422205699,0.289077568600809,"positive","Proteomics"
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION","Factor1",0.0764171686043032,0.30038628531528,"positive","Proteomics"
"GOCC_ENDOCYTIC_VESICLE","Factor1",0.0774514599535007,0.301256003325629,"positive","Proteomics"
"GOBP_RESPONSE_TO_TOXIC_SUBSTANCE","Factor1",0.0810256173656093,0.313124805174193,"positive","Proteomics"
"GOBP_LOCOMOTION","Factor1",0.0835031778370588,0.315950367523619,"positive","Proteomics"
"GOBP_LEUKOCYTE_MIGRATION","Factor1",0.0849061578857103,0.315950367523619,"positive","Proteomics"
"GOBP_MONOATOMIC_ION_HOMEOSTASIS","Factor1",0.084545590681067,0.315950367523619,"positive","Proteomics"
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION","Factor1",0.0871201081080783,0.320153035317417,"positive","Proteomics"
"GOMF_MONOCARBOXYLIC_ACID_BINDING","Factor1",0.0866631247002439,0.320153035317417,"positive","Proteomics"
"GOBP_REGULATION_OF_CELL_CELL_ADHESION","Factor1",0.0878513638924248,0.3208717498266,"positive","Proteomics"
"GOBP_TAXIS","Factor1",0.0893406199010927,0.322072250774287,"positive","Proteomics"
"GOMF_LIPID_BINDING","Factor1",0.0941258405539144,0.333617624211803,"positive","Proteomics"
"GOBP_VESICLE_MEDIATED_TRANSPORT","Factor1",0.0977247156295616,0.34109411428368,"positive","Proteomics"
"GOMF_SERINE_HYDROLASE_ACTIVITY","Factor1",0.0979435520146795,0.34109411428368,"positive","Proteomics"
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE","Factor1",0.0996001422385344,0.344702136429011,"positive","Proteomics"
"GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY","Factor1",0.10289121148444,0.350180884540792,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","Factor1",0.107512947053627,0.361799186995069,"positive","Proteomics"
"GOBP_CHOLESTEROL_EFFLUX","Factor1",0.113836654011502,0.375761354249208,"positive","Proteomics"
"GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS","Factor1",0.113878160299744,0.375761354249208,"positive","Proteomics"
"GOBP_CELL_MOTILITY","Factor1",0.115836213219046,0.377572456089344,"positive","Proteomics"
"GOBP_CELL_SUBSTRATE_ADHESION","Factor1",0.117084605720034,0.377572456089344,"positive","Proteomics"
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS","Factor1",0.119735274887265,0.377572456089344,"positive","Proteomics"
"GOBP_PHAGOCYTOSIS","Factor1",0.1203945561153,0.377572456089344,"positive","Proteomics"
"GOBP_STEROL_TRANSPORT","Factor1",0.118546865633758,0.377572456089344,"positive","Proteomics"
"GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM","Factor1",0.117837742138171,0.377572456089344,"positive","Proteomics"
"GOCC_SIDE_OF_MEMBRANE","Factor1",0.123611649289272,0.383644445203492,"positive","Proteomics"
"GOBP_CELL_ACTIVATION","Factor1",0.131518936665863,0.403999195194112,"positive","Proteomics"
"GOBP_SECRETION","Factor1",0.13137547252254,0.403999195194112,"positive","Proteomics"
"GOCC_EARLY_ENDOSOME","Factor1",0.132433183991027,0.404336324509814,"positive","Proteomics"
"GOBP_CELLULAR_RESPONSE_TO_LIPID","Factor1",0.137207022461625,0.41300003243474,"positive","Proteomics"
"GOBP_ALCOHOL_METABOLIC_PROCESS","Factor1",0.161197459467286,0.459675866212635,"positive","Proteomics"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS","Factor1",0.15909098724133,0.459675866212635,"positive","Proteomics"
"GOBP_CELL_KILLING","Factor1",0.163320432623812,0.461457260102185,"positive","Proteomics"
"GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION","Factor1",0.165685094044036,0.465940710480647,"positive","Proteomics"
"GOBP_CELLULAR_KETONE_METABOLIC_PROCESS","Factor1",0.170286515825807,0.474426153393759,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION","Factor1",0.175890090286494,0.487769278155602,"positive","Proteomics"
"GOBP_MAINTENANCE_OF_LOCATION_IN_CELL","Factor1",0.177749601378842,0.488541395912743,"positive","Proteomics"
"GOMF_ENDOPEPTIDASE_ACTIVITY","Factor1",0.177880687724484,0.488541395912743,"positive","Proteomics"
"GOBP_TRIGLYCERIDE_METABOLIC_PROCESS","Factor1",0.18268464673908,0.497400469985041,"positive","Proteomics"
"GOBP_INORGANIC_ION_HOMEOSTASIS","Factor1",0.186984576479371,0.506804349824176,"positive","Proteomics"
"GOBP_REGULATION_OF_TUBE_SIZE","Factor1",0.190621926063815,0.50747792760989,"positive","Proteomics"
"GOBP_RESPONSE_TO_HORMONE","Factor1",0.194932086123416,0.514037224540454,"positive","Proteomics"
"GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS","Factor1",0.19908611256745,0.518489484469142,"positive","Proteomics"
"GOBP_SIGNAL_RELEASE","Factor1",0.211413851384403,0.539257985351812,"positive","Proteomics"
"GOBP_FATTY_ACID_METABOLIC_PROCESS","Factor1",0.216061135862087,0.544514440323964,"positive","Proteomics"
"GOMF_CALCIUM_ION_BINDING","Factor1",0.216351313517702,0.544514440323964,"positive","Proteomics"
"GOBP_ERK1_AND_ERK2_CASCADE","Factor1",0.222578368337147,0.55321345491266,"positive","Proteomics"
"GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS","Factor1",0.228423012577985,0.563067426066721,"positive","Proteomics"
"GOCC_VACUOLE","Factor1",0.235470287320176,0.57103927977646,"positive","Proteomics"
"GOBP_GLUCOSE_METABOLIC_PROCESS","Factor1",0.238329822530749,0.571233828804463,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION","Factor1",0.240318739330091,0.571233828804463,"positive","Proteomics"
"GOBP_MAPK_CASCADE","Factor1",0.242733236387412,0.572429955102597,"positive","Proteomics"
"GOBP_PROTEIN_PROCESSING","Factor1",0.244684443669791,0.57476855591453,"positive","Proteomics"
"GOBP_MYELOID_CELL_DIFFERENTIATION","Factor1",0.254725169269143,0.590147368663495,"positive","Proteomics"
"GOBP_CELL_ADHESION","Factor1",0.259306202284806,0.592547526132228,"positive","Proteomics"
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","Factor1",0.262145399707914,0.592547526132228,"positive","Proteomics"
"GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS","Factor1",0.257883165011633,0.592547526132228,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS","Factor1",0.261481986614984,0.592547526132228,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH","Factor1",0.261162695077669,0.592547526132228,"positive","Proteomics"
"GOBP_RESPONSE_TO_SALT","Factor1",0.261967779860265,0.592547526132228,"positive","Proteomics"
"GOBP_CELL_CELL_SIGNALING","Factor1",0.265870741436543,0.592714707096065,"positive","Proteomics"
"GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS","Factor1",0.268177525002933,0.592714707096065,"positive","Proteomics"
"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS","Factor1",0.268206110506353,0.592714707096065,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION","Factor1",0.270135417424417,0.592714707096065,"positive","Proteomics"
"GOBP_HEMOPOIESIS","Factor1",0.282121157084789,0.600361939249097,"positive","Proteomics"
"GOBP_LIPID_CATABOLIC_PROCESS","Factor1",0.278928424130887,0.600361939249097,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE","Factor1",0.282641180080543,0.600361939249097,"positive","Proteomics"
"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION","Factor1",0.278702207531485,0.600361939249097,"positive","Proteomics"
"GOBP_CELLULAR_CATABOLIC_PROCESS","Factor1",0.290610226723318,0.607794947931084,"positive","Proteomics"
"GOBP_CYTOKINE_PRODUCTION","Factor1",0.292288088608581,0.607794947931084,"positive","Proteomics"
"GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING","Factor1",0.292797346243888,0.607794947931084,"positive","Proteomics"
"GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","Factor1",0.290563588789981,0.607794947931084,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE","Factor1",0.287554816083322,0.607794947931084,"positive","Proteomics"
"GOBP_PROTEIN_STABILIZATION","Factor1",0.297767086889453,0.612929501878976,"positive","Proteomics"
"GOBP_REGULATION_OF_CELL_ADHESION","Factor1",0.301769950162956,0.617281671858488,"positive","Proteomics"
"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION","Factor1",0.301942453847307,0.617281671858488,"positive","Proteomics"
"GOBP_APOPTOTIC_SIGNALING_PATHWAY","Factor1",0.31966677938245,0.644715154377399,"positive","Proteomics"
"GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS","Factor1",0.321603469546991,0.646444557914925,"positive","Proteomics"
"GOBP_SENSORY_SYSTEM_DEVELOPMENT","Factor1",0.325692508905553,0.647695949522682,"positive","Proteomics"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","Factor1",0.3290301095938,0.650458863520416,"positive","Proteomics"
"GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","Factor1",0.348303512604102,0.677773545901693,"positive","Proteomics"
"GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT","Factor1",0.349636102977668,0.677773545901693,"positive","Proteomics"
"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS","Factor1",0.349276285911575,0.677773545901693,"positive","Proteomics"
"GOMF_PEPTIDASE_ACTIVITY","Factor1",0.347431693235034,0.677773545901693,"positive","Proteomics"
"GOBP_RESPONSE_TO_PEPTIDE","Factor1",0.373540544710978,0.683425262927738,"positive","Proteomics"
"GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY","Factor1",0.357079901115643,0.683425262927738,"positive","Proteomics"
